"","occurrenceID","eventID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","class","order","family","genus","taxonRank"
"578","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"579","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"580","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"581","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"582","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"583","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"584","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"585","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"586","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"587","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"588","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"589","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"590","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"591","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"592","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"593","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"594","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"595","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"596","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"597","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"598","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"599","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"600","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"601","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"602","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"603","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"604","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"605","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"606","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"607","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"608","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"609","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"610","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"611","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"612","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"613","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"614","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"615","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"616","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"617","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"618","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"619","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"620","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"621","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"622","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"623","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"624","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"625","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"626","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"627","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"628","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"629","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"630","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"631","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"632","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"633","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"634","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"635","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"636","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"637","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"638","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"639","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"640","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"641","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"642","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"643","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"644","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"645","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"646","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"647","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"648","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"649","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"650","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"651","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"652","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"653","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
