"","measurementID","eventID","parentEventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"1436","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20120315",NA
"1437","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",88,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1438","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",104,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1439","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",10,"total number","Point-Quadrat. Number of species","20120315","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1440","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",1.08687199190258,NA,"Point-Quadrat. Shannon Index","20120315","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1441","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1442","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",12,"percentage","Point-Quadrat","20130401",NA
"1443","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",60,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1444","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",80,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1445","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",8,"total number","Point-Quadrat. Number of species","20130401","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1446","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",1.83767817254734,NA,"Point-Quadrat. Shannon Index","20130401","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1447","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",14,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1448","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",18,"percentage","Point-Quadrat","20140408",NA
"1449","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",24,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1450","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",24,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1451","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",2,"total number","Point-Quadrat. Number of species","20140408","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1452","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",0.450561208866305,NA,"Point-Quadrat. Shannon Index","20140408","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1453","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",9,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1454","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20150514",NA
"1455","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",80,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1456","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",106,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1457","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",15,"total number","Point-Quadrat. Number of species","20150514","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1458","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",2.25557136840133,NA,"Point-Quadrat. Shannon Index","20150514","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1459","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",9,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1460","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",1,"percentage","Point-Quadrat","20160318",NA
"1461","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",62,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1462","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",68,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1463","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",3,"total number","Point-Quadrat. Number of species","20160318","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1464","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",1.00273995439735,NA,"Point-Quadrat. Shannon Index","20160318","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1465","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",12,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1466","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20180406",NA
"1467","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",62,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1468","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",64,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1469","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",3,"total number","Point-Quadrat. Number of species","20180406","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1470","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",0.447062054333788,NA,"Point-Quadrat. Shannon Index","20180406","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1471","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",7,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1472","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",1,"percentage","Point-Quadrat","20190510",NA
"1473","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",50,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1474","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",50,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1475","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",2,"total number","Point-Quadrat. Number of species","20190510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1476","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",0.278769371768587,NA,"Point-Quadrat. Shannon Index","20190510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1477","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",9,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1478","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",1,"percentage","Point-Quadrat","20200312",NA
"1479","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",80,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1480","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",130,"percentage","Point-Quadrat","20200312","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1481","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",10,"total number","Point-Quadrat. Number of species","20200312","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1482","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",1.50002417286379,NA,"Point-Quadrat. Shannon Index","20200312","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1483","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",9,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1484","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20210420",NA
"1485","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",76,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1486","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",78,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1487","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",4,"total number","Point-Quadrat. Number of species","20210420","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1488","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",0.355698010631699,NA,"Point-Quadrat. Shannon Index","20210420","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1489","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",8,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1490","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20220510",NA
"1491","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",22,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1492","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",22,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1493","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",3,"total number","Point-Quadrat. Number of species","20220510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1494","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",0.600166073159646,NA,"Point-Quadrat. Shannon Index","20220510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1495","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","bare soil cover",13,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1496","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","musk/lichen cover",NA,"percentage","Point-Quadrat","20230411",NA
"1497","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","vegetation cover",44,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1498","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","total specific cover",52,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1499","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","plant species richness",6,"total number","Point-Quadrat. Number of species","20230411","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1500","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","diversity index",1.52470739303014,NA,"Point-Quadrat. Shannon Index","20230411","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1501","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","bare soil cover",2,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1502","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","musk/lichen cover",17,"percentage","Point-Quadrat","20110405",NA
"1503","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","vegetation cover",90,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1504","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","total specific cover",126,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1505","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","plant species richness",7,"total number","Point-Quadrat. Number of species","20110405","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1506","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","diversity index",1.0972019644558,NA,"Point-Quadrat. Shannon Index","20110405","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1507","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","bare soil cover",4,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1508","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","musk/lichen cover",NA,"percentage","Point-Quadrat","20120315",NA
"1509","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","vegetation cover",90,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1510","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","total specific cover",112,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1511","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","plant species richness",3,"total number","Point-Quadrat. Number of species","20120315","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1512","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","diversity index",0.616128669601866,NA,"Point-Quadrat. Shannon Index","20120315","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1513","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","bare soil cover",3,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1514","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","musk/lichen cover",30,"percentage","Point-Quadrat","20130402",NA
"1515","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","vegetation cover",62,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1516","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","total specific cover",90,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1517","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","plant species richness",9,"total number","Point-Quadrat. Number of species","20130402","https://vocabs.lter-europe.net/envthes/en/page/22196"
"1518","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","diversity index",1.58302139764357,NA,"Point-Quadrat. Shannon Index","20130402","https://vocabs.lter-europe.net/envthes/en/page/21513"
"1519","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","bare soil cover",7,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/22064"
"1520","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","musk/lichen cover",24,"percentage","Point-Quadrat","20140408",NA
"1521","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","vegetation cover",42,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1522","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1","total specific cover",42,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
